date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,-0.02663206938364371,-0.04126329940264584,-0.040520777707861555,-0.03729337931236976,-0.03666635989174072,-0.03562105635180779,-0.029976032621069404,-0.027259159098258046,-0.029866804323237295,-0.03256770016726285
2023-05-08,0.0014567258341541267,0.001459518794378556,0.0007287576743866264,-0.000548533942401841,-0.0015301849788416089,-0.0024617779068767387,-0.0032275920089561705,-0.003994370636483557,-0.004450854077159283,-0.004381696005460789
2023-05-09,0.0009973159130840514,0.00041886083148590103,-0.0008742376629429227,-0.00323484130060514,-0.005778800919545857,-0.00810306370086078,-0.01039357146404929,-0.012488841913291804,-0.014611760007994024,-0.016786890401161658
2023-05-10,0.0026852054653601076,0.002597601739796951,0.0018068186803221753,0.000256209782330874,-0.00170767573105568,-0.0034963645364096685,-0.005450411138097966,-0.0073505816058476725,-0.009339267401531792,-0.011520063547790116
2023-05-11,0.0009551898004663828,0.0013661826179661718,0.0016684021086098566,0.0018742595112238858,0.001681883059976852,0.0015100143076530737,0.0011161054201836995,0.0008060841411514641,0.00038642301112068456,7.662944348718614e-05
2023-05-12,-0.0016330439641438765,-0.004688086323285878,-0.008246047766926834,-0.012314708023220433,-0.016564351302474467,-0.02050733656231407,-0.024442938914617907,-0.028384817511748706,-0.03191797360745863,-0.035641426708628465
2023-05-15,0.001530549757433719,0.0013974469505346754,0.0008529508141833508,-0.00016820697962960374,-0.0015872474640543643,-0.002920913280698878,-0.00428191492397767,-0.005545477018397804,-0.00704371384083724,-0.008187196452966283
2023-05-16,-0.0006401368466839585,-0.0020734126197139435,-0.004292797650732982,-0.006755175978390815,-0.008999940400372664,-0.01134762384876753,-0.01366923235613049,-0.015764255334169697,-0.017950884915088894,-0.02010860122884428
2023-05-17,0.0009348079094420036,0.0013300470967523292,0.0011971646607710218,0.0011354500011745428,0.0005944651652497468,0.00021693881237139223,-0.00014566595089804402,-0.00035542977423808075,-0.0008398662905724219,-0.0011203732092561758
2023-05-18,0.0019423584467002097,0.0028363822139515493,0.003115138678227325,0.0033081274164661334,0.003253260112769496,0.0029926583613286706,0.002732310864274168,0.0024992040006937,0.0022361839893194624,0.001989612499538551
2023-05-19,-0.0007123689349735063,-0.003239690138209239,-0.00610966821245662,-0.008872036451328835,-0.012324449118878755,-0.015556798948144213,-0.018624735521324487,-0.021432028427992522,-0.024500535453661598,-0.027580392578260282
2023-05-22,-0.00019597491553802193,-0.002526922111341312,-0.005352309843039027,-0.008525184421606546,-0.012471017030601939,-0.01599220228924203,-0.019485793850183564,-0.02271011053306049,-0.02552462279881884,-0.028141514263997802
2023-05-23,0.0022146457394592867,0.0037175520459168387,0.004609029292471756,0.004725857395507238,0.0038740302842730223,0.003055546148239885,0.002274900760176113,0.0017579385621788735,0.001017208804792613,0.0003353759912807508
2023-05-24,0.0012102507784321759,0.0017169384943372945,0.0020671179172196963,0.0022871242603708097,0.002247414615316634,0.002224216613761487,0.0021354534286223137,0.0021042593020346168,0.0020501770082184123,0.0019164522837191722
2023-05-25,0.003810037210736694,0.006050093564362813,0.007268081826968142,0.00829127356996362,0.008258734885099428,0.00818681495159379,0.00803130473934277,0.007789328234963366,0.007569009226662149,0.0071713062030566155
2023-05-26,0.0013191341073867102,0.002846973278414655,0.003595343669867912,0.003768566706978227,0.002854771027647529,0.0016364578967971166,0.00019866444767524527,-0.0010645684777872422,-0.0031655293275412166,-0.00543836751717075
2023-05-29,-0.003960791890138982,-0.006623899100763886,-0.008234381868936103,-0.0095908026449949,-0.009839401989133023,-0.010206449992300248,-0.010527573387449696,-0.010851301713655559,-0.01085982558150822,-0.010491702489188626
2023-05-30,-0.0001532959593226746,-0.002112717557490651,-0.0048084136629893415,-0.007563659497205499,-0.010475306962326902,-0.01337226980614692,-0.016088160382260686,-0.018867579814056956,-0.021641297672065685,-0.024423087101187457
2023-05-31,-0.0013453048365281717,-0.007222054573117642,-0.014383175259180536,-0.02219764794812651,-0.02978942604129986,-0.03707764163953797,-0.044200095539292716,-0.05098810407493359,-0.05768282293670568,-0.06378211668704292
2023-06-01,-0.005519088937650185,-0.019329910500957004,-0.03476291032977086,-0.04943614001086161,-0.06281113716861486,-0.07547681760997271,-0.08763081947459828,-0.10046748190719712,-0.11391367282153286,-0.1259576198591068
2023-06-02,-0.0015050165695889017,-0.00786531782476163,-0.015325206043750761,-0.022624608230515264,-0.02964552013904842,-0.036462101047475715,-0.042692223300762944,-0.04881082183948049,-0.054403406574697,-0.05987783154822024
2023-06-07,-0.00019346132753383927,-0.002362345444976821,-0.005326669892311564,-0.008460118149488993,-0.01149045193721232,-0.014524258045264471,-0.017415387840865604,-0.02016530948420381,-0.022958820063742946,-0.025599939859627163
2023-06-08,2.3423179086323742e-06,-0.0003867393714553913,-0.0010848067296562736,-0.0018679701871762155,-0.002666015206403083,-0.003521249077809152,-0.004378086686134264,-0.005246736248572859,-0.006149371834097028,-0.00701391417216346
2023-06-09,-0.0021733956949439026,-0.008948235553564832,-0.016846580651053156,-0.024958381932945306,-0.032863726417160954,-0.03998942255860238,-0.04704070930155879,-0.053995985267202284,-0.06115908678459836,-0.06827022082732936
2023-06-12,-0.0002559519519713671,-0.0017482095347332027,-0.003660883162887707,-0.00556475877512308,-0.007482982345647704,-0.009387070203162429,-0.011169987698481432,-0.012913314141825838,-0.014605050216976334,-0.016241451882842428
2023-06-13,-1.741877179939344e-05,-0.0006298076285162768,-0.0014056426869542005,-0.0021604994654707,-0.0029997861591999353,-0.0038603160678263304,-0.0046476489231941365,-0.005341035620012535,-0.006030329939828771,-0.00673525611838377
2023-06-14,-0.0003270842061215973,-0.00017814123699122497,-0.00016250548009777432,-0.0002157529298172367,-0.00031503009693123474,-0.00039959957865054463,-0.0005042995669555239,-0.0006122127367704788,-0.0007200811741057134,-0.0007502631783335989
2023-06-15,-0.00018126204598756246,-0.0015493371518882082,-0.0031896337027430555,-0.004841062007896468,-0.006511456141890415,-0.008287730942794447,-0.01014511981906896,-0.012011618719879325,-0.013775612690380079,-0.015701895410327404
2023-06-16,-0.002178347342765008,-0.00812471702639761,-0.014582056038152214,-0.02105466459052674,-0.027096211942690518,-0.03245021682989213,-0.03741557138010587,-0.042281067110985004,-0.04709229958655348,-0.05165793251552908
2023-06-19,1.8985491075595995e-05,-0.00047185563272567066,-0.0013205418857744622,-0.002233729811324636,-0.0032438303714812378,-0.004403493527723512,-0.005639325678995277,-0.006789433591049887,-0.007975343626188902,-0.009112024263010277
2023-06-20,-5.002463077130592e-05,3.4512173226142195e-05,-0.00018015856868403013,-0.0004882016342591111,-0.0008704773078602734,-0.0013299316132533434,-0.0017795888023930395,-0.002206303341903748,-0.002643422982764987,-0.003128713593079313
2023-06-21,-0.00011099899189304097,-0.0013543273720011406,-0.0028196406636871174,-0.0043935739765721404,-0.006014599983038549,-0.007524084981522794,-0.009024456134294256,-0.010331921384006293,-0.011621767704536046,-0.01308101926465155
2023-06-26,-0.00015999437025748797,-0.0010968954602577075,-0.0024325680083769896,-0.004046840698495924,-0.005897909058722339,-0.007821254026989077,-0.00975740800721181,-0.011722173088265508,-0.01357251309224794,-0.015467073266536735
2023-06-27,-0.0001578899260405997,-4.726411005129272e-05,-0.00014277423365705033,-0.00021397296386393982,-0.00031739384134521487,-0.00043588774310721057,-0.0005758536185882512,-0.0007098351583256779,-0.0008592120000392445,-0.0009867077463576734
2023-06-28,-0.003772519998550994,-0.01190249709034652,-0.02103290889790843,-0.03022633430385535,-0.04002820693238052,-0.04968234834491869,-0.059023568444433794,-0.06676676904530221,-0.07431914080351709,-0.08105498837227443
2023-06-29,-0.0017686906290212967,-0.006273849338602311,-0.01096277049753347,-0.015276404177511083,-0.019576053633831414,-0.02404009106056537,-0.0282006962874104,-0.03207953281248255,-0.036025570276202235,-0.04007392986074043
