,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:47.759000
0,0.0,0.0,0.0,0.0,0.0,09:00:49.765000
0,0.0,0.0,0.0,0.0,0.0,09:00:50.409000
0,0.0,0.0,0.0,0.0,0.0,09:00:50.534000
0,0.0,0.0,0.0,0.0,0.0,09:00:51.077000
0,0.0,0.0,0.0,0.0,0.0,09:00:51.459000
0,0.0,0.0,0.0,0.0,0.0,09:00:52.911000
0,0.0,0.0,0.0,0.0,0.0,09:00:55.774000
0,0.0,0.0,0.0,0.0,0.0,09:00:58.660000
0,0.0,0.0,0.0,0.0,0.0,09:00:59.404000
0,0.0,0.0,0.0,0.0,0.0,09:01:02.060000
0,0.0,0.0,0.0,0.0,0.0,09:01:02.205000
0,0.0,0.0,0.0,0.0,0.0,09:01:03.729000
0,0.0,0.0,0.0,0.0,0.0,09:01:04.411000
0,0.0,0.0,0.0,0.0,0.0,09:01:08.066000
0,0.0,0.0,0.0,0.0,0.0,09:01:09.972000
0,0.0,0.0,0.0,0.0,0.0,09:01:15.355000
0,0.0,0.0,0.0,0.0,0.0,09:01:18.533000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.301000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.801000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.802000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.803000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.805000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.807000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.809000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.812000
0,0.0,0.0,0.0,0.0,0.0,09:01:19.814000
0,0.0,0.0,0.0,0.0,0.0,09:01:25.521000
0,0.0,0.0,0.0,0.0,0.0,09:01:25.527000
0,0.0,0.0,0.0,0.0,0.0,09:01:25.550000
0,0.0,0.0,0.0,0.0,0.0,09:01:25.551000
0,0.0,0.0,0.0,0.0,0.0,09:01:26.291000
0,0.0,0.0,0.0,0.0,0.0,09:01:27.192000
0,0.0,0.0,0.0,0.0,0.0,09:01:28.745000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.402000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.752000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.936000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.937000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.963000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.964000
0,0.0,0.0,0.0,0.0,0.0,09:01:29.994000
0,0.0,0.0,0.0,0.0,0.0,09:01:30.019000
0,0.0,0.0,0.0,0.0,0.0,09:01:30.027000
0,0.0,0.0,0.0,0.0,0.0,09:01:30.248000
0,0.0,0.0,0.0,0.0,0.0,09:01:30.753000
0,0.0,0.0,0.0,0.0,0.0,09:01:32.265000
0,0.0,0.0,0.0,0.0,0.0,09:01:33.524000
0,0.0,0.0,0.0,0.0,0.0,09:01:33.557000
0,0.0,0.0,0.0,0.0,0.0,09:01:34.409000
0,0.0,0.0,0.0,0.0,0.0,09:01:34.440000
0,0.0,0.0,0.0,0.0,0.0,09:01:34.924000
0,0.0,0.0,0.0,0.0,0.0,09:01:36.116000
0,0.0,0.0,0.0,0.0,0.0,09:01:37.113000
0,0.0,0.0,0.0,0.0,0.0,09:01:38.091000
0,1.999999999990898e-05,0.13363062095621217,0.0,20.0,2.672612419112081e-06,09:01:38.123000
0,1.999999999990898e-05,0.23152757000837115,0.0,20.0,4.468075912421915e-06,09:01:38.157000
0,1.999999999990898e-05,0.18901237480900818,0.0,20.0,3.712743076588621e-06,09:01:38.157000
0,1.999999999990898e-05,0.26738475477825474,0.0,20.0,5.071090176805891e-06,09:01:38.158000
0,4.0000000000040004e-05,0.28236453341305146,0.0,40.0,7.083042533068194e-06,09:01:38.688000
0,4.0000000000040004e-05,0.3069816834926887,0.0,40.0,8.544323523881987e-06,09:01:39.021000
0,4.0000000000040004e-05,0.3321135887694211,0.0,40.0,9.712961350246257e-06,09:01:39.062000
0,4.0000000000040004e-05,0.35634832254960136,0.0,40.0,1.069044967649682e-05,09:01:39.207000
0,4.0000000000040004e-05,0.3794511944308593,0.0,40.0,1.1529809536005074e-05,09:01:39.401000
0,4.0000000000040004e-05,0.40145319345508695,0.0,40.0,1.2263140518835579e-05,09:01:40.037000
