,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:13.136000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.137000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.142000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.142000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.161000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.178000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.197000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.202000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.205000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.214000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.233000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.254000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.347000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.399000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.410000
0,0.0,0.0,0.0,0.0,0.0,09:00:13.662000
0,0.0,0.0,0.0,0.0,0.0,09:00:14.031000
0,0.0,0.0,0.0,0.0,0.0,09:00:16.093000
0,0.0,0.0,0.0,0.0,0.0,09:00:16.203000
0,0.0,0.0,0.0,0.0,0.0,09:00:16.560000
0,0.0,0.0,0.0,0.0,0.0,09:00:17.365000
0,0.0,0.0,0.0,0.0,0.0,09:00:17.367000
0,0.0,0.0,0.0,0.0,0.0,09:00:18.213000
0,0.0,0.0,0.0,0.0,0.0,09:00:18.216000
0,0.0,0.0,0.0,0.0,0.0,09:00:18.224000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.072000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.181000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.221000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.223000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.398000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.450000
0,0.0,0.0,0.0,0.0,0.0,09:00:19.461000
0,0.0,0.0,0.0,0.0,0.0,09:00:21.515000
0,0.0,0.0,0.0,0.0,0.0,09:00:21.539000
0,0.0,0.0,0.0,0.0,0.0,09:00:21.539000
0,0.0,0.0,0.0,0.0,0.0,09:00:21.574000
0,0.0007500000000000284,0.14744195615489714,0.0,750.0,0.00011058146711617704,09:00:21.801000
0,0.0007500000000000284,0.20856370241943606,0.0,750.0,0.00015302228166643985,09:00:21.842000
0,0.0007500000000000284,0.2554951619459315,0.0,750.0,0.00018346727054628756,09:00:22.409000
0,0.0007500000000000284,0.29508444542532697,0.0,750.0,0.00020748125068969093,09:00:22.472000
0,0.0007500000000000284,0.3299831645537221,0.0,750.0,0.00022728432252425607,09:00:22.473000
0,0.0,0.32644197780981743,-0.0007500000000000284,0.0,0.00022524496468878257,09:00:22.787000
0,0.0,0.32301261927282754,-0.0007500000000000284,0.0,0.00022325872214446277,09:00:22.817000
