,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,-0.00017999999999995797,-0.7071067811865476,-0.00017999999999995797,-180.0,0.00012727922061354883,09:00:02.923000
0,-0.00017999999999995797,-1.1547005383792515,-0.00017999999999995797,-180.0,0.00010392304845410838,09:00:03.054000
0,-0.00017999999999995797,-1.5,-0.00017999999999995797,-180.0,8.999999999997899e-05,09:00:03.777000
0,-0.00017999999999995797,-1.788854381999832,-0.00017999999999995797,-180.0,8.049844718997362e-05,09:00:05.406000
0,-0.00017999999999995797,-2.0412414523193148,-0.00017999999999995797,-180.0,7.348469228347819e-05,09:00:10.010000
0,-0.00017999999999995797,-2.267786838055363,-0.00017999999999995797,-180.0,6.803360514164502e-05,09:00:10.437000
0,-0.00017999999999995797,-2.4748737341529163,-0.00017999999999995797,-180.0,6.363961030677442e-05,09:00:10.665000
0,-0.00017999999999995797,-2.6666666666666665,-0.00017999999999995797,-180.0,5.9999999999985995e-05,09:00:10.841000
0,-0.00017999999999995797,-2.8460498941515415,-0.00017999999999995797,-180.0,5.6920997883017534e-05,09:00:12.748000
0,-0.00017999999999995797,-3.0151134457776365,-0.00017999999999995797,-180.0,5.427204202398478e-05,09:00:14.165000
0,-0.00017999999999995797,-3.175426480542942,-0.00017999999999995797,-180.0,5.196152422705418e-05,09:00:16.084000
0,-0.00017999999999995797,-3.328201177351375,-0.00017999999999995797,-180.0,4.992301766025896e-05,09:00:16.719000
0,-0.00017999999999995797,-3.474396144861517,-0.00017999999999995797,-180.0,4.810702354422516e-05,09:00:17.022000
0,-0.000260000000000038,-3.3211900021376257,-0.000260000000000038,-260.0,5.219012860502906e-05,09:00:17.646000
0,-0.000260000000000038,-3.257186299541675,-0.000260000000000038,-260.0,5.4878654016542704e-05,09:00:17.686000
0,-0.000260000000000038,-3.2384247649090048,-0.000260000000000038,-260.0,5.667243338593891e-05,09:00:17.919000
0,-0.000260000000000038,-3.2454141362780735,-0.000260000000000038,-260.0,5.785941944318526e-05,09:00:18.464000
0,-0.000260000000000038,-3.268172297020064,-0.000260000000000038,-260.0,5.861959834341811e-05,09:00:18.687000
0,-0.000260000000000038,-3.301069345457631,-0.000260000000000038,-260.0,5.9071767234550784e-05,09:00:18.756000
0,-0.000260000000000038,-3.340702785934003,-0.000260000000000038,-260.0,5.9297474450376974e-05,09:00:19.354000
0,-0.000260000000000038,-3.384906958916901,-0.000260000000000038,-260.0,5.935439093231874e-05,09:00:20.246000
0,-0.000260000000000038,-3.4322471306888587,-0.000260000000000038,-260.0,5.928426862104124e-05,09:00:21.282000
0,-0.000260000000000038,-3.481742265066171,-0.000260000000000038,-260.0,5.9117912143739483e-05,09:00:22.794000
0,-0.000260000000000038,-3.5327043465294796,-0.000260000000000038,-260.0,5.887840577554518e-05,09:00:23.326000
0,-0.00017500000000003624,-3.561210171711879,-0.000260000000000038,-175.0,5.805070727723713e-05,09:00:24.306000
0,-0.00017500000000003624,-3.590489175585971,-0.000260000000000038,-175.0,5.7250013996214495e-05,09:00:25.813000
0,-0.00017500000000003624,-3.620386907782553,-0.000260000000000038,-175.0,5.6475810713699966e-05,09:00:26.216000
0,-0.00017500000000003624,-3.650777112174597,-0.000260000000000038,-175.0,5.572738888485167e-05,09:00:27.655000
0,-0.00017500000000003624,-3.6815558973512545,-0.000260000000000038,-175.0,5.500391835574006e-05,09:00:27.945000
0,-0.00017500000000003624,-3.712637275703514,-0.000260000000000038,-175.0,5.430449792260014e-05,09:00:29.701000
0,-0.00017500000000003624,-3.7439497119211866,-0.000260000000000038,-175.0,5.3628190934480834e-05,09:00:29.954000
0,-9.00000000000345e-05,-3.513130536853011,-0.000260000000000038,-90.0,5.619610212408896e-05,09:00:30.709000
0,-9.00000000000345e-05,-3.3307719497548542,-0.000260000000000038,-90.0,5.8324228981409726e-05,09:00:31.187000
