,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:37.322000
0,0.0,0.0,0.0,0.0,0.0,09:00:37.990000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.345000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.380000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.521000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.525000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.532000
0,0.0,0.0,0.0,0.0,0.0,09:00:38.533000
0,0.0,0.0,0.0,0.0,0.0,09:00:39.231000
0,5.000000000032756e-06,0.30151134457776363,0.0,5.0,1.5075567228986944e-06,09:00:40.188000
0,5.000000000032756e-06,0.42817441928883765,0.0,5.0,1.9462473604165576e-06,09:00:40.864000
0,5.000000000032756e-06,0.5262348115842176,0.0,5.0,2.1926450482819374e-06,09:00:42.299000
0,5.000000000032756e-06,0.6094494002200441,0.0,5.0,2.3440361547078332e-06,09:00:42.330000
0,5.000000000032756e-06,0.6831300510639732,0.0,5.0,2.4397501823873162e-06,09:00:42.650000
0,5.000000000032756e-06,0.75,0.0,5.0,2.500000000016378e-06,09:00:42.652000
0,5.000000000032756e-06,0.8116794499134279,0.0,5.0,2.536498280996079e-06,09:00:42.863000
0,5.000000000032756e-06,0.8692269873603532,0.0,5.0,2.5565499628413165e-06,09:00:43.019000
0,5.000000000032756e-06,0.9233805168766387,0.0,5.0,2.5649458802296884e-06,09:00:43.584000
0,5.000000000032756e-06,0.9746794344808963,0.0,5.0,2.564945880229689e-06,09:00:44.426000
0,5.000000000032756e-06,1.0235326314383182,0.0,5.0,2.558831578612558e-06,09:00:44.769000
0,5.000000000032756e-06,1.0702591020190138,0.0,5.0,2.5482359572048214e-06,09:00:44.771000
0,5.000000000032756e-06,1.1151135641133443,0.0,5.0,2.534349009365112e-06,09:00:45.045000
0,5.000000000032756e-06,1.1583033569262704,0.0,5.0,2.5180507759431707e-06,09:00:46.530000
0,5.000000000032756e-06,1.2000000000000002,0.0,5.0,2.500000000016378e-06,09:00:47.127000
0,5.000000000032756e-06,1.2403473458920844,0.0,5.0,2.480694691800421e-06,09:00:47.481000
0,5.000000000032756e-06,1.2794674818208698,0.0,5.0,2.4605143881331757e-06,09:00:47.828000
0,5.000000000032756e-06,1.3174650984805196,0.0,5.0,2.4397501823873162e-06,09:00:47.829000
0,5.000000000032756e-06,1.3544307876819286,0.0,5.0,2.4186264065907173e-06,09:00:48.421000
0,5.000000000032756e-06,1.3904435743076138,0.0,5.0,2.3973165074426266e-06,09:00:49.556000
0,5.000000000032756e-06,1.4255728899344748,0.0,5.0,2.3759548165730222e-06,09:00:49.782000
0,5.000000000032756e-06,1.4934199109102,0.0,5.0,2.333468610812475e-06,09:00:52.284000
0,5.000000000032756e-06,1.4598801320656432,0.0,5.0,2.3546453743148505e-06,09:00:52.284000
0,5.000000000032756e-06,1.526241057207505,0.0,5.0,2.312486450329551e-06,09:00:52.295000
0,5.000000000032756e-06,1.5583874449479593,0.0,5.0,2.291746242585542e-06,09:00:52.357000
0,5.000000000032756e-06,1.5898986690282428,0.0,5.0,2.271283812912369e-06,09:00:52.358000
0,5.000000000032756e-06,1.6208106080066933,0.0,5.0,2.2511258444684885e-06,09:00:54.185000
0,5.000000000032756e-06,1.6511558949637932,0.0,5.0,2.231291749965689e-06,09:00:54.254000
0,5.000000000032756e-06,1.6809643142080755,0.0,5.0,2.2117951502882734e-06,09:00:54.529000
0,5.000000000032756e-06,1.710263137648707,0.0,5.0,2.1926450482819374e-06,09:00:54.532000
0,5.000000000032756e-06,1.7390774117049645,0.0,5.0,2.1738467646454472e-06,09:00:54.579000
0,5.000000000032756e-06,1.7674302033770735,0.0,5.0,2.1554026870593324e-06,09:00:55.707000
0,5.000000000032756e-06,1.7953428123769253,0.0,5.0,2.1373128718912943e-06,09:00:55.768000
0,5.000000000032756e-06,1.8228349548786018,0.0,5.0,2.1195755289424916e-06,09:00:57.012000
0,5.000000000032756e-06,1.8499249234015478,0.0,5.0,2.102187412970076e-06,09:00:57.225000
0,5.000000000032756e-06,1.876629726513673,0.0,5.0,2.0851441405844076e-06,09:00:57.357000
0,5.000000000032756e-06,1.9029652113858204,0.0,5.0,2.0684404471720517e-06,09:00:58.344000
0,5.000000000032756e-06,1.9289461717044711,0.0,5.0,2.052070395443731e-06,09:00:58.848000
0,5.000000000032756e-06,1.954586443027094,0.0,5.0,2.036027544833227e-06,09:00:59.284000
0,5.000000000032756e-06,1.979898987322333,0.0,5.0,2.0203050891176568e-06,09:00:59.411000
0,5.000000000032756e-06,2.0048959681582623,0.0,5.0,2.0048959681713965e-06,09:00:59.431000
0,5.000000000032756e-06,2.029588817773386,0.0,5.0,1.989792958614394e-06,09:00:59.435000
0,5.000000000032756e-06,2.0539882970767636,0.0,5.0,1.9749887472021335e-06,09:00:59.478000
0,5.000000000032756e-06,2.0781045494677404,0.0,5.0,1.960475990076749e-06,09:00:59.959000
0,5.000000000032756e-06,2.1019471492361124,0.0,5.0,1.9462473604165576e-06,09:01:00.272000
0,5.000000000032756e-06,2.125525145195216,0.0,5.0,1.932295586553764e-06,09:01:00.289000
0,5.000000000032756e-06,2.1488471001095264,0.0,5.0,1.9186134822532185e-06,09:01:00.328000
