,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:54.956000
0,0.0,0.0,0.0,0.0,0.0,09:00:54.980000
0,0.0,0.0,0.0,0.0,0.0,09:00:55.150000
0,0.0,0.0,0.0,0.0,0.0,09:00:55.258000
0,0.0,0.0,0.0,0.0,0.0,09:00:56.363000
0,0.0,0.0,0.0,0.0,0.0,09:00:56.859000
0,0.0,0.0,0.0,0.0,0.0,09:01:00.391000
0,0.0,0.0,0.0,0.0,0.0,09:01:00.754000
0,0.0,0.0,0.0,0.0,0.0,09:01:00.754000
0,2.999999999997449e-05,0.30151134457776363,0.0,30.0,9.045340337325217e-06,09:01:00.939000
0,5.999999999994898e-05,0.40219983326992187,0.0,60.0,1.8647446815225975e-05,09:01:00.978000
0,5.999999999994898e-05,0.5008354224706334,0.0,60.0,2.3038429433629544e-05,09:01:01.274000
0,2.999999999997449e-05,0.5669467095138409,-2.999999999997449e-05,30.0,2.267786838053435e-05,09:01:01.457000
0,5.999999999994898e-05,0.6396345988854294,-2.999999999997449e-05,60.0,2.501428163496249e-05,09:01:01.493000
0,5.999999999994898e-05,0.7061658535825401,-2.999999999997449e-05,60.0,2.655183609468093e-05,09:01:02.692000
0,8.999999999992347e-05,0.7405934794646506,-2.999999999997449e-05,90.0,3.0976746496812407e-05,09:01:03.616000
0,5.999999999994898e-05,0.7988354887823513,-2.999999999997449e-05,60.0,3.129555503109374e-05,09:01:03.649000
0,5.999999999994898e-05,0.8533249637980745,-2.999999999997449e-05,60.0,3.1455900626255224e-05,09:01:07.501000
0,5.999999999994898e-05,0.9047079197441199,-2.999999999997449e-05,60.0,3.150187964314104e-05,09:01:08.892000
0,2.999999999997449e-05,0.930484210398471,-5.999999999994898e-05,30.0,3.070597894312343e-05,09:01:08.931000
0,2.999999999997449e-05,0.9555801924693681,-5.999999999994898e-05,30.0,2.9967514879456073e-05,09:01:08.934000
0,2.999999999997449e-05,0.9800462790105093,-5.999999999994898e-05,30.0,2.9279895029917184e-05,09:01:09.178000
0,2.999999999997449e-05,1.0039270142629222,-5.999999999994898e-05,30.0,2.863753997205031e-05,09:01:09.248000
0,2.999999999997449e-05,1.0272619800092473,-5.999999999994898e-05,30.0,2.8035691537728535e-05,09:01:09.257000
0,2.999999999997449e-05,1.0500865306953406,-5.999999999994898e-05,30.0,2.747026364296676e-05,09:01:11.773000
0,0.0,1.0099940022072726,-8.999999999992347e-05,0.0,2.750291359854388e-05,09:01:11.814000
0,-2.999999999997449e-05,0.8832306087235632,-0.00011999999999989797,-30.0,2.9113897843085287e-05,09:01:11.887000
0,2.999999999997449e-05,0.9042569273160197,-0.00011999999999989797,30.0,2.8600354815370936e-05,09:01:12.052000
0,2.999999999997449e-05,0.9248366678117521,-0.00011999999999989797,30.0,2.811307218332537e-05,09:01:12.403000
0,2.999999999997449e-05,0.9449960625246094,-0.00011999999999989797,30.0,2.76498847923632e-05,09:01:13.731000
0,2.999999999997449e-05,0.9647589356526161,-0.00011999999999989797,30.0,2.720886952160825e-05,09:01:13.731000
0,2.999999999997449e-05,0.9841469964329851,-0.00011999999999989797,30.0,2.6788311562366447e-05,09:01:13.732000
0,2.999999999997449e-05,1.003180088544178,-0.00011999999999989797,30.0,2.6386676268351693e-05,09:01:13.738000
0,2.999999999997449e-05,1.0218764034014578,-0.00011999999999989797,30.0,2.6002585521066225e-05,09:01:13.751000
0,2.999999999997449e-05,1.0402526634739917,-0.00011999999999989797,30.0,2.5634797778444436e-05,09:01:13.752000
0,2.999999999997449e-05,1.0583242805685695,-0.00011999999999989797,30.0,2.5282191146894336e-05,09:01:13.756000
0,2.999999999997449e-05,1.076105493096303,-0.00011999999999989797,30.0,2.4943748949651454e-05,09:01:13.960000
0,2.999999999997449e-05,1.0936094856043226,-0.00011999999999989797,30.0,2.4618547367643294e-05,09:01:16.313000
0,0.0,1.064006111232138,-0.00011999999999989797,0.0,2.4670910930746174e-05,09:01:16.346000
0,0.0,1.0367014787935123,-0.00011999999999989797,0.0,2.4703115237515826e-05,09:01:16.347000
0,0.0,1.0114119298368827,-0.00011999999999989797,0.0,2.4717920821846217e-05,09:01:16.378000
0,0.0,0.9879005487469372,-0.00011999999999989797,0.0,2.471767495434113e-05,09:01:16.378000
0,0.0,0.9659677021742884,-0.00011999999999989797,0.0,2.4704383293459627e-05,09:01:16.400000
0,-2.999999999997449e-05,0.8816917865906099,-0.00011999999999989797,-30.0,2.570815222663751e-05,09:01:16.493000
0,-2.999999999997449e-05,0.8096822119084354,-0.00011999999999989797,-30.0,2.6580476653537146e-05,09:01:16.631000
0,-2.999999999997449e-05,0.7470106594728495,-0.00011999999999989797,-30.0,2.7343026041007416e-05,09:01:18.012000
0,0.0,0.7350033231608353,-0.00011999999999989797,0.0,2.7210761325505658e-05,09:01:19.011000
0,0.0,0.7235604240653691,-0.00011999999999989797,0.0,2.707698774429821e-05,09:01:19.046000
0,2.999999999997449e-05,0.7377142641586173,-0.00011999999999989797,30.0,2.6839659963150625e-05,09:01:19.094000
0,2.999999999997449e-05,0.7516460280028288,-0.00011999999999989797,30.0,2.6608269391277518e-05,09:01:19.125000
0,-2.999999999997449e-05,0.6988322915406135,-0.00011999999999989797,-30.0,2.7243248156827488e-05,09:01:19.872000
0,-2.999999999997449e-05,0.6513626715845079,-0.00011999999999989797,-30.0,2.780817559454572e-05,09:01:21.177000
0,2.999999999997449e-05,0.6644428005212583,-0.00011999999999989797,30.0,2.7592041510473386e-05,09:01:21.182000
0,2.999999999997449e-05,0.6773210992850504,-0.00011999999999989797,30.0,2.7380594765192645e-05,09:01:22.161000
0,5.999999999994898e-05,0.6964788242389286,-0.00011999999999989797,60.0,2.769030961820295e-05,09:01:24.208000
0,2.999999999997449e-05,0.708684645567732,-0.00011999999999989797,30.0,2.7478631479181066e-05,09:01:24.238000
0,2.999999999997449e-05,0.7207201763343053,-0.00011999999999989797,30.0,2.7271572323319223e-05,09:01:25.449000
0,0.0,0.7115125797312648,-0.00011999999999989797,0.0,2.7156278678286338e-05,09:01:25.484000
0,0.0,0.7026507859728616,-0.00011999999999989797,0.0,2.7040459328138684e-05,09:01:25.528000
0,0.0,0.6941136174959912,-0.00011999999999989797,0.0,2.692430189969004e-05,09:01:25.528000
0,-2.999999999997449e-05,0.6531809437004434,-0.00011999999999989797,-30.0,2.7409289843959412e-05,09:01:25.539000
0,-2.999999999997449e-05,0.61556088443355,-0.00011999999999989797,-30.0,2.784916581991354e-05,09:01:25.541000
0,-2.999999999997449e-05,0.5807782035151816,-0.00011999999999989797,-30.0,2.824873574918379e-05,09:01:25.560000
