date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,-8.189661770541257e-05,-0.0001993459460105651,-0.0002677618533266646,-0.00036563528401578616,-0.0004781905990467461,-0.0006030475695883997,-0.0007347160761368432,-0.0008432574163259599,-0.0009337850076973631,-0.001020447877549291
2023-05-08,0.005933236954731358,0.01361614448470938,0.022386650544641618,0.02818185194988765,0.029854402025817017,0.030632641821253803,0.030616535755897845,0.03061146394322478,0.03209866522832783,0.033221758106733223
2023-05-09,0.004475716737586399,0.01474285320664992,0.020807958095960588,0.026587326000769074,0.025289789548632924,0.024956731235932894,0.026304674205289036,0.026623955640385666,0.025154258949950048,0.023269119401815863
2023-05-10,0.008994148788171952,0.016627499700576198,0.02179236975296961,0.023845929082835005,0.021887050580115974,0.01952014094439336,0.019919675357371047,0.01956415960351654,0.01790510676642787,0.015215394636382218
2023-05-11,-0.003421949520491241,-0.006708541902999299,-0.011232966020465529,-0.015838349987525646,-0.01968221687775329,-0.02142090967904209,-0.021995965387352268,-0.020798523284754733,-0.019806069712539953,-0.02000015286204815
2023-05-12,0.011324935789779111,0.014041174646450494,0.014430491484811903,0.014791756328911276,0.01402957955902473,0.012573040716902906,0.011942519681857777,0.010219233992009857,0.008509562352839506,0.0065489246557832725
2023-05-15,0.004811552330542868,0.009317577090374285,0.010450815854661122,0.008603096908893049,0.003994784244503169,-0.0011465795380365407,-0.004568531493745809,-0.0068373502090630645,-0.010332563233174552,-0.011809020282569138
2023-05-16,-0.0034898179628402026,-0.006956347064413837,-0.00738648284367982,-0.004319972693920038,0.00039869321635821464,0.004494708349860543,0.006959863303653724,0.00810501308628675,0.007775819138009732,0.008452277497799976
2023-05-17,0.006607028651675062,0.009882239962149542,0.012804716942231176,0.011099780513795343,0.009205403275051816,0.00812703444046603,0.0071638726716501955,0.005638000510870267,0.004119221194325506,0.0036390913679608117
2023-05-18,0.0029300849889380975,0.008157694394395176,0.009027454631871379,0.00904812034898872,0.002561427853788656,-0.005583927165915048,-0.011563419303208367,-0.01572588555588883,-0.01755397340749898,-0.019931283554429857
2023-05-19,0.008667049767048018,0.0090631201951612,0.009845107700676037,0.01052974851699573,0.008822315583773555,0.009138989807404685,0.010996288290639034,0.011866112128306683,0.012603965265263528,0.013590940693031128
2023-05-22,0.010646201843289904,0.0162919876667752,0.019304202328854547,0.02315817396665143,0.01956206523937931,0.01624645510976863,0.014654846931065335,0.013436029716135334,0.011742320278035567,0.010603659437613988
2023-05-23,0.013117505607060154,0.01731289194880259,0.01855945445111984,0.0184816511671414,0.0165580089472126,0.01266827044619201,0.009419691870410252,0.0085905701552077,0.0075614680928196565,0.007231089540850277
2023-05-24,-39.998310910056084,-60.85394902664932,-68.61957486650049,-65.85178168039594,-57.74486592774307,-50.64376444516876,-46.84272056602356,-45.29315113424565,-44.28533283141086,-44.609865058653114
2023-05-25,-0.00023481136118452817,-0.0009326220438969912,-0.0024826649813920465,-0.004429139821171546,-0.007493349520319548,-0.009074252029706686,-0.01249077766428841,-0.015892955332448278,-0.01650114972053851,-0.018436778009599086
2023-05-26,4.095571051110358e-05,6.0488132362368496e-05,5.9798704509006484e-05,7.167581429334824e-05,6.285504786907037e-05,3.917185887003516e-05,-1.30918864669205e-05,-5.794162066297126e-05,-9.345468251042988e-05,-0.00016827742609848428
2023-05-29,-0.0003772839218512125,-0.0011078009827192314,-0.0021789290907445746,-0.0032488455365371482,-0.004156767169465336,-0.005289340300565382,-0.006539127413869306,-0.00775955301363096,-0.008743883520428097,-0.00986243103512785
2023-05-30,-0.0035428746866443817,-0.006877658259224706,-0.009856446106581096,-0.01248810274014689,-0.015116872647017443,-0.0171878856759764,-0.019006109374706925,-0.020781565606548202,-0.02235791558274225,-0.024034773951150834
2023-05-31,-5.7498955662094176e-05,-0.0003329475059477005,-0.000716731234614576,-0.0011335654995339173,-0.0015109251053140316,-0.001849317135810491,-0.002338080054927083,-0.002780512997835771,-0.0031937420408463257,-0.003630066873390403
2023-06-01,-0.00035962145592072225,-0.0007901358752775423,-0.0012356090179892476,-0.0017440801906527525,-0.002214353181082318,-0.0026494729269954664,-0.0031258000618634707,-0.0035524855507784725,-0.004022474877606985,-0.004604809121679265
2023-06-02,-7.44572332154192e-05,-0.00027886745843419547,-0.0005190185053296492,-0.0007248450401675655,-0.0009827238636677116,-0.0011710142156089454,-0.001393522765395394,-0.0016392102339608527,-0.001911744148108463,-0.002149647069036531
