,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:01.719000
0,0.0,0.0,0.0,0.0,0.0,09:00:01.719000
0,0.0,0.0,0.0,0.0,0.0,09:00:01.729000
0,-0.0010999999999999899,-0.447213595499958,-0.0010999999999999899,-1100.0,0.0004919349550499491,09:00:01.745000
0,-0.0021999999999999797,-0.5976143046671968,-0.0021999999999999797,-2200.0,0.0009203260291874747,09:00:01.745000
0,-0.0021999999999999797,-0.7509392614826383,-0.0021999999999999797,-2200.0,0.0010463087043324664,09:00:01.746000
0,-0.0021999999999999797,-0.8829187134416477,-0.0021999999999999797,-2200.0,0.0010901343298616163,09:00:01.752000
0,-0.0021999999999999797,-0.9999999999999998,-0.0021999999999999797,-2200.0,0.00109999999999999,09:00:01.753000
0,-0.0021999999999999797,-1.1061625132040849,-0.0021999999999999797,-2200.0,0.0010938718186129185,09:00:01.753000
0,-0.0021999999999999797,-1.2039101531870335,-0.0021999999999999797,-2200.0,0.0010798147989354372,09:00:01.754000
0,-0.0021999999999999797,-1.2949244257070303,-0.0021999999999999797,-2200.0,0.0010618380290797556,09:00:01.754000
0,-0.0021999999999999797,-1.380396502999955,-0.0021999999999999797,-2200.0,0.0010420640267744666,09:00:01.772000
0,-0.0021999999999999797,-1.5380238104071446,-0.0021999999999999797,-2200.0,0.0010012848888160699,09:00:01.792000
0,-0.0021999999999999797,-1.461205953637096,-0.0021999999999999797,-2200.0,0.001021661004830462,09:00:01.792000
0,-0.0021999999999999797,-1.6113756277207887,-0.0021999999999999797,-2200.0,0.0009813044040119841,09:00:01.793000
0,-0.0021999999999999797,-1.6816819849907814,-0.0021999999999999797,-2200.0,0.0009619220954147178,09:00:01.793000
0,-0.0021999999999999797,-1.7492855684535904,-0.0021999999999999797,-2200.0,0.0009432422182837898,09:00:01.794000
0,-0.0021999999999999797,-1.8144698951580795,-0.0021999999999999797,-2200.0,0.0009253101266112572,09:00:01.801000
0,-0.0021999999999999797,-1.8774726296016877,-0.0021999999999999797,-2200.0,0.0009081357422300777,09:00:01.802000
0,-0.0010999999999999899,-1.8729790982003254,-0.0021999999999999797,-1100.0,0.0008949328253588353,09:00:01.822000
0,-0.0010999999999999899,-1.8708286933869707,-0.0021999999999999797,-1100.0,0.0008819620983109924,09:00:01.835000
0,-0.0010999999999999899,-1.8706080464387003,-0.0021999999999999797,-1100.0,0.0008692825627567998,09:00:01.862000
0,0.0,-1.7074398604908412,-0.0021999999999999797,0.0,0.000912672457397909,09:00:01.933000
0,0.0,-1.5809678869159423,-0.0021999999999999797,0.0,0.0009462557793746803,09:00:02.005000
0,0.0,-1.4792118974893815,-0.0021999999999999797,0.0,0.0009724513039024223,09:00:02.093000
0,0.0,-1.3950368977657712,-0.0021999999999999797,0.0,0.0009929380272332747,09:00:02.108000
0,0.0,-1.3238940357104707,-0.0021999999999999797,0.0,0.0010089283958420881,09:00:02.109000
0,0.0,-1.2627282996039526,-0.0021999999999999797,0.0,0.001021324359973776,09:00:02.173000
0,0.0,-1.209401796369214,-0.0021999999999999797,0.0,0.0010308126467227974,09:00:02.174000
0,0.0,-1.1623676889118493,-0.0021999999999999797,0.0,0.001037925971628336,09:00:02.382000
0,-0.0010999999999999899,-1.178123570003941,-0.0021999999999999797,-1100.0,0.001021221398699259,09:00:02.438000
0,-0.0010999999999999899,-1.1936753551247854,-0.0021999999999999797,-1100.0,0.0010052984631441456,09:00:02.517000
0,0.0,-1.151902825387742,-0.0021999999999999797,0.0,0.0010111147022847861,09:00:02.534000
0,0.0,-1.1142662069948623,-0.0021999999999999797,0.0,0.0010154023915703097,09:00:03.967000
0,0.0,-1.0801234497346437,-0.0021999999999999797,0.0,0.001018402109749797,09:00:04.422000
0,0.0,-1.0489639919207898,-0.0021999999999999797,0.0,0.0010203117347340552,09:00:05.517000
0,0.0,-1.0203760456920767,-0.0021999999999999797,0.0,0.001021295303390889,09:00:05.629000
0,0.0,-0.9940233096839409,-0.0021999999999999797,0.0,0.001021489743240988,09:00:05.731000
0,0.0,-0.9696280582927519,-0.0021999999999999797,0.0,0.0010210100579629558,09:00:05.731000
0,0.0,-0.9469586418816581,-0.0021999999999999797,0.0,0.0010199533705266925,09:00:05.833000
0,0.0,-0.9258200997725513,-0.0021999999999999797,0.0,0.0010184021097497974,09:00:06.006000
0,0.0,-0.9060470095990021,-0.0021999999999999797,0.0,0.0010164265460858549,09:00:06.812000
0,0.0,-0.8874979694971705,-0.0021999999999999797,0.0,0.0010140868271618746,09:00:07.110000
0,0.0,-0.8380571094312539,-0.0021999999999999797,0.0,0.001005364887437267,09:00:07.111000
0,0.0,-0.8700512900466437,-0.0021999999999999797,0.0,0.0010114346246792127,09:00:07.111000
0,0.0,-0.853601594515217,-0.0021999999999999797,0.0,0.0010085144764827836,09:00:07.111000
0,0.0,-0.8233374857156782,-0.0021999999999999797,0.0,0.0010020192379348173,09:00:07.468000
0,0.0,-0.8093720318036235,-0.0021999999999999797,0.0,0.0009985065378466133,09:00:07.758000
0,0.0,-0.79609826974427,-0.0021999999999999797,0.0,0.0009948520554559253,09:00:07.820000
0,0.0,-0.7834607467435621,-0.0021999999999999797,0.0,0.0009910778446305963,09:00:08.033000
0,0.0,-0.7714100504012005,-0.0021999999999999797,0.0,0.0009872031886833574,09:00:08.082000
0,0.0,-0.7599019876242807,-0.0021999999999999797,0.0,0.0009832449756535864,09:00:08.158000
0,0.0,-0.7488968960054253,-0.0021999999999999797,0.0,0.000979218016852368,09:00:08.438000
0,0.0,-0.7383590631254928,-0.0021999999999999797,0.0,0.0009751353182450486,09:00:08.950000
0,0.0,-0.7282562343414187,-0.0021999999999999797,0.0,0.0009710083124552151,09:00:09.016000
0,0.0,-0.718559193551204,-0.0021999999999999797,0.0,0.0009668470577514786,09:00:09.117000
0,0.0,-0.7092414044820509,-0.0021999999999999797,0.0,0.0009626604092414176,09:00:09.611000
0,0.0,-0.7002787024373993,-0.0021999999999999797,0.0,0.0009584561665831325,09:00:09.744000
0,0.0,-0.691649028321719,-0.0021999999999999797,0.0,0.0009542412017862279,09:00:09.949000
0,0.0,-0.6833321982552861,-0.0021999999999999797,0.0,0.0009500215700743537,09:00:10.130000
0,0.0,-0.675309703283014,-0.0021999999999999797,0.0,0.0009458026062919957,09:00:10.249000
0,0.0,-0.6675645346380819,-0.0021999999999999797,0.0,0.0009415890089370924,09:00:10.281000
0,0.0,-0.6600810307932775,-0.0021999999999999797,0.0,0.0009373849135709716,09:00:10.306000
0,0.0,-0.652844743159649,-0.0021999999999999797,0.0,0.0009331939570841885,09:00:10.315000
0,0.0,-0.6458423178030687,-0.0021999999999999797,0.0,0.0009290193340705611,09:00:10.721000
0,0.0,-0.6390613909680934,-0.0021999999999999797,0.0,0.0009248638463732615,09:00:10.859000
0,0.0,-0.6324904965433106,-0.0021999999999999797,0.0,0.0009207299467093068,09:00:11.099000
0,0.0,-0.6261189838873642,-0.0021999999999999797,0.0,0.0009166197771468622,09:00:11.234000
0,0.0,-0.6199369446715901,-0.0021999999999999797,0.0,0.0009125352030987056,09:00:11.330000
0,0.0,-0.6139351475924256,-0.0021999999999999797,0.0,0.0009084778434016399,09:00:11.386000
0,0.0,-0.6081049799719348,-0.0021999999999999797,0.0,0.0009044490969723327,09:00:11.414000
0,0.0,-0.6024383954034116,-0.0021999999999999797,0.0,0.0009004501664629137,09:00:11.417000
0,0.0,-0.5969278667159116,-0.0021999999999999797,0.0,0.0008964820792824712,09:00:11.458000
0,0.0,-0.5863472145641728,-0.0021999999999999797,0.0,0.0008886417785172508,09:00:11.479000
0,0.0,-0.5915663436304125,-0.0021999999999999797,0.0,0.0008925457063018259,09:00:11.479000
0,0.0,-0.5812642721112066,-0.0021999999999999797,0.0,0.000884770901913127,09:00:11.690000
0,0.0,-0.5763116817877814,-0.0021999999999999797,0.0,0.0008809335707327437,09:00:11.832000
0,0.0,-0.5714839536839497,-0.0021999999999999797,0.0,0.0008771301793401233,09:00:11.966000
0,0.0,-0.5667759167069785,-0.0021999999999999797,0.0,0.0008733610328328559,09:00:12.551000
0,0.0,-0.5621826951410458,-0.0021999999999999797,0.0,0.0008696263565462955,09:00:12.696000
0,0.0,-0.5576996872808896,-0.0021999999999999797,0.0,0.0008659263045723361,09:00:12.845000
0,0.0,-0.5533225459258884,-0.0021999999999999797,0.0,0.0008622609674011709,09:00:12.873000
0,0.0,-0.549047160546007,-0.0021999999999999797,0.0,0.0008586303787815766,09:00:13.067000
0,0.0,-0.544869640952774,-0.0021999999999999797,0.0,0.0008550345218840189,09:00:13.785000
0,0.0,-0.5407863023274203,-0.0021999999999999797,0.0,0.000851473334841007,09:00:13.843000
0,0.0,-0.5367936514747332,-0.0021999999999999797,0.0,0.0008479467157307171,09:00:14.750000
0,0.0,-0.5328883741857762,-0.0021999999999999797,0.0,0.0008444545270622029,09:00:14.781000
0,0.001100000000000101,-0.5056113901094332,-0.0021999999999999797,1100.0,0.0008555667022637458,09:00:14.804000
0,0.0021999999999999797,-0.45072203073596734,-0.0021999999999999797,2200.0,0.0008948604812477001,09:00:14.806000
0,0.0021999999999999797,-0.4025921213501127,-0.0021999999999999797,2200.0,0.0009307814407013486,09:00:14.808000
0,0.0021999999999999797,-0.3597664248509058,-0.0021999999999999797,2200.0,0.0009637895770247978,09:00:14.814000
0,0.0021999999999999797,-0.3212015376676795,-0.0021999999999999797,2200.0,0.0009942506534326842,09:00:14.822000
0,0.0021999999999999797,-0.2861263230057178,-0.0021999999999999797,2200.0,0.0010224616470659767,09:00:14.822000
0,0.0021999999999999797,-0.25395627074437366,-0.0021999999999999797,2200.0,0.0010486679013401788,09:00:14.822000
0,0.0021999999999999797,-0.22423873598359284,-0.0021999999999999797,2200.0,0.001073075081985847,09:00:14.829000
0,0.0021999999999999797,-0.19661668442035612,-0.0021999999999999797,2200.0,0.0010958577506327975,09:00:14.830000
0,0.0021999999999999797,-0.17080396641234258,-0.0021999999999999797,2200.0,0.0011171656638813317,09:00:14.837000
0,0.0021999999999999797,-0.14656801472530068,-0.0021999999999999797,2200.0,0.001137128499550413,09:00:14.867000
0,0.0021999999999999797,-0.12371746210238362,-0.0021999999999999797,2200.0,0.0011558594685821837,09:00:14.936000
0,0.0021999999999999797,-0.10209310252540232,-0.0021999999999999797,2200.0,0.0011734581204269803,09:00:14.936000
0,0.0021999999999999797,-0.0815611761715328,-0.0021999999999999797,2200.0,0.001190012553586569,09:00:14.936000
0,0.0021999999999999797,-0.06200830157899398,-0.0021999999999999797,2200.0,0.0012056011799994402,09:00:14.937000
0,0.0021999999999999797,-0.043337596429087966,-0.0021999999999999797,2200.0,0.0012202941497031882,09:00:14.937000
0,0.0021999999999999797,-0.025465669890204514,-0.0021999999999999797,2200.0,0.0012341545132751141,09:00:14.938000
0,0.0021999999999999797,-0.008320263396385317,-0.0021999999999999797,2200.0,0.0012472391793597868,09:00:14.977000
0,0.0021999999999999797,0.008161619717797742,-0.0021999999999999797,2200.0,0.0012595997102583221,09:00:14.977000
