date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,0.0010749772089074794,0.0013458926890871359,0.0017641355110129542,0.0018533883385944971,0.0018905957944377327,0.0021023729451098427,0.001952517201874504,0.001813289311541455,0.0015645817654412753,0.0013627646135088156
2023-05-08,0.0010579388990121785,0.0013194209802922519,0.0017382770191040064,0.0018306243700789704,0.0018694199391849908,0.0020825469689150777,0.0019349564776391937,0.001800440434032713,0.0015564918041268694,0.0013562310845286474
2023-05-09,0.0011180509804779026,0.0013734954085982132,0.0018037031583393315,0.0019091231265615516,0.0019519127233001976,0.0021749976718816733,0.002013646591693563,0.0018700727913529835,0.0016138848049268573,0.0013993634331804783
2023-05-10,0.0011090673596830802,0.0013639980757373937,0.0018038861500639936,0.00191589252701585,0.0019636401647493695,0.002181867036380458,0.0020095594655163973,0.001865346324164574,0.0016063854625202323,0.001393591756539747
2023-05-11,0.001108788308756381,0.0013757641019730427,0.0018215078951175911,0.0019357699215407642,0.001982041336409779,0.0021981974630302936,0.002025763061359931,0.001879919265552532,0.001613821011106631,0.001397162253252926
2023-05-12,0.0010425990394500317,0.0013012322737653292,0.001732302967542787,0.001845636480365953,0.0018916075489437967,0.002098787150391024,0.0019321504556216729,0.0017993304927288456,0.0015499755462798914,0.0013459316314785585
2023-05-15,0.0010237748058383733,0.0012660796413799247,0.001682684454925365,0.001781332246233558,0.0018229556526998536,0.0020352220830227585,0.0018711767965455817,0.0017386989708546574,0.0015019302593263228,0.001310676817508516
2023-05-16,0.0010325261748015402,0.0012847356421928913,0.001707958275517063,0.0018114913184855697,0.0018602998844272634,0.0020815377863406814,0.0019193913425884501,0.0017829865290795999,0.0015354171489562196,0.0013367822317110756
2023-05-17,0.0010187164782406999,0.0012685538685783815,0.00169162452075311,0.0017965575241838394,0.0018436037620463974,0.0020632439271316416,0.001902795951661318,0.0017656876512145425,0.0015214947738506623,0.0013236217065654143
2023-05-18,0.0010214202998801714,0.001265898703193269,0.0016840917494774787,0.0017822590033073071,0.0018223817424509736,0.002037009332137907,0.0018769784540766388,0.0017424407362390815,0.0015013207533718376,0.0013052326941852543
2023-05-19,0.0010139733933667294,0.0012753252966182238,0.0017099860731699668,0.001822441185976631,0.0018683370869286842,0.002089449947713984,0.001923707811504194,0.001790457441297355,0.0015492977922191287,0.0013475544200943768
2023-05-22,0.001006167110784273,0.0012405659926441048,0.0016464819200245895,0.0017371747201463394,0.0017744022424177608,0.0019884767895008704,0.0018239090406676484,0.0016953341058032478,0.001469656916120221,0.0012814598835348967
2023-05-23,0.001013725153585554,0.0012551566709126938,0.0016650681610274054,0.0017462883271216478,0.0017689222963457318,0.0019679670809296113,0.0017945680554704024,0.0016586638841755708,0.001426234590111708,0.001235142577287296
2023-05-24,0.0010169202174686864,0.0012629669817868505,0.0016833690613400343,0.0017756582335912707,0.0018021927605386123,0.002009032762705698,0.001830821757708323,0.0016881588464471298,0.001451877786688316,0.0012571642197900523
2023-05-25,0.0010394663992744357,0.001270897161494866,0.0016724526945190998,0.0017474830205302938,0.0017675662241338763,0.001977332913937424,0.001790350137803376,0.001636958356864393,0.001400426458012527,0.0012098422043796964
2023-05-26,0.001012776703885887,0.0012219452082192772,0.0016032097373794851,0.0016729255448196811,0.00169445487178288,0.0019103871605180567,0.001735666475690456,0.0015975357047879335,0.0013692317263142018,0.0011856107752915568
2023-05-29,0.0009848544656213543,0.001171856314061137,0.0015411189880277787,0.0016114785595694459,0.0016256440313605625,0.0018448970831398404,0.001670505608450945,0.0015357027572355797,0.0013190773492315344,0.0011431889116342298
2023-05-30,0.0009673727754127004,0.0011742928914985074,0.001552902575317816,0.0016270391031267817,0.0016420288019567408,0.0018475497842923572,0.001672755080802113,0.0015334678298873916,0.0013143115810524408,0.0011351835564443746
2023-05-31,0.004489134001608774,0.00784452947039338,0.010306618624240094,0.012076291636493153,0.013348697824170697,0.014095019187913227,0.014492718254378478,0.015506040085176198,0.015897710848118085,0.01594206750689786
2023-06-01,0.004393822834705352,0.007647541208790409,0.009975221088384001,0.011709519608925967,0.012962511579604263,0.013647404503362881,0.014018865173400008,0.01500926626162924,0.015404516134310375,0.015504348054368289
2023-06-02,0.0058914971067646205,0.009372738837370553,0.012338297239046225,0.01410463573940035,0.015281686038542519,0.01635955224856578,0.016646628772395422,0.017541672896732807,0.01795623497689891,0.017793989525472953
2023-06-07,0.006065642241638969,0.009677416831991081,0.012883980977834941,0.014955119984170429,0.016233697086374788,0.017375768732997954,0.017636867951070556,0.01846787542421835,0.01881510323647262,0.018532527392030818
2023-06-08,0.006579578611217385,0.010483004591646972,0.014227921888784967,0.01632300714405921,0.017758925159056416,0.019003853013322414,0.019188325184936628,0.01968236215019259,0.0197641567196869,0.019454469939523156
2023-06-09,0.0074092923865152205,0.011697354616844957,0.015628470384847604,0.0178248284070307,0.01931930986204322,0.020733501592829273,0.020877267900638263,0.02119227168334792,0.021001757678515753,0.020475972082603877
2023-06-12,0.007385267970302034,0.011673222419172014,0.015650312530889998,0.017754177522898873,0.01929248357124158,0.020821789530902746,0.021072872259667252,0.021415581308401377,0.021278923092367674,0.02081507899290236
2023-06-13,0.008059802161511143,0.012676165992502653,0.016929072145647206,0.019151627033215712,0.02067317135718827,0.02227873836955685,0.022631544012583826,0.022899359158026877,0.0227480994409327,0.022273374202145257
2023-06-14,0.008232091009531817,0.013280883622147854,0.017655054246571766,0.019913905489754136,0.02125883871287848,0.02237723906538125,0.022535163137415326,0.02265006477200271,0.022290879335480684,0.021596563254967616
2023-06-15,0.008258331455281875,0.012926028450286675,0.016882481090067514,0.018930067707358722,0.020010698974433083,0.020633883564073918,0.020405721351954398,0.020399767715904682,0.020064280642526633,0.01929150311278005
2023-06-16,0.00836161346234976,0.012921382759274458,0.01666178945625041,0.018653537980410917,0.01981063311676101,0.020525689021479332,0.020219507321304064,0.02021531635777618,0.019684246382361326,0.018780792552034575
2023-06-19,0.008436832470276046,0.013189475063521416,0.017129007385303874,0.01925544796901224,0.02051531016275332,0.021331974826434785,0.02110905203230351,0.0208861699359425,0.020279530691953873,0.01927574019453082
2023-06-20,0.008523649119557497,0.01305684014793107,0.016970550264266526,0.019017386770744715,0.020136126967426837,0.020789497908667576,0.02089930178012911,0.020779340613166775,0.02011687587242872,0.019013845908450566
2023-06-21,0.008661076194468542,0.013409346693126212,0.017739777002889534,0.020088978686537473,0.021622015804189876,0.022495726266726135,0.022563839480993275,0.02218765611356177,0.021233108637197073,0.019874022265342184
2023-06-26,0.008043077281131628,0.012331055867666696,0.01639907675747676,0.01869205589388323,0.020281128028785456,0.021343758432931015,0.021547192762816247,0.021312861682467488,0.02058379749110706,0.019564355989215243
2023-06-27,0.007783443301850657,0.011548034447445787,0.015143614635776959,0.017159815279003787,0.018380484825424537,0.01926913867147706,0.01955346565254834,0.019431190339100346,0.018736335429911377,0.017853699910692078
2023-06-28,0.008054313820250125,0.011985247223032625,0.01579358658587171,0.017851897726824606,0.019110759910582753,0.019905536247881273,0.020318134307036884,0.020258118962353744,0.01951097056194795,0.0187683503291749
2023-06-29,0.008353533847064165,0.0126252015299958,0.0167007554298495,0.018842484147449823,0.020245077278857493,0.020953869968289407,0.021107306820501437,0.02074276536782549,0.01976514785570993,0.018833946821308012
