date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,6.829964362120577e-05,0.0001140215197167338,0.00013003203637740324,0.00014349030719362776,0.00013705351944448552,0.00012577376269640173,0.0001418926799867659,0.00014605866819872304,0.00013281317873148346,0.00012482434851668334
2023-05-08,-0.0003938741368829657,-0.0009126746756631388,-0.0014902322365264453,-0.0020614927232824876,-0.0026643266767671925,-0.003281823252594629,-0.0038446248525130233,-0.004418572335635806,-0.004968138383291798,-0.00544938967707953
2023-05-09,8.894159555361547e-05,0.00016623299839135797,0.00019093641336520584,0.00018653397057621923,0.00015357042197361448,0.00011053953242390335,9.293593981096748e-05,5.4014400524882156e-05,-1.9933793620197093e-06,-4.0495588381928016e-05
2023-05-10,8.937027700262057e-05,9.891421790453325e-05,4.7155994700620596e-05,-3.992043641409815e-05,-0.0001564474280393302,-0.0003082421926077217,-0.0004330686922993099,-0.0005781451613138255,-0.0007425242282153022,-0.000897758194102316
2023-05-11,0.0057938669505331886,0.007049822770734293,0.003707949323946691,0.0005099483672031946,-0.0034041004076190706,-0.007222045160566459,-0.012719119611459329,-0.017251630582907795,-0.021548251781146277,-0.02687473527540707
2023-05-12,0.02691348657357706,0.03660393917819793,0.04177605068708701,0.044020932128212564,0.0389805522899489,0.03194654220711901,0.027364910961494626,0.022856994963197375,0.021053097944210952,0.020167216935226162
2023-05-15,0.015719646597896708,0.017891498756365753,0.02151838574181797,0.021200019431646733,0.020631371412150656,0.01956842241148371,0.02164305438228664,0.02542502751994724,0.02694186920566566,0.02314555688252906
2023-05-16,0.004655944722802952,0.006502303654585595,0.012478067819771232,0.01933355463378028,0.028155488771391735,0.03667706355721434,0.04242113836855632,0.042570436755002716,0.04265831231458583,0.04137427109737468
2023-05-17,2.4569114794315006e-05,-0.0013188095725715776,-0.0014137934614066872,-0.0016436038440459377,-0.005015534963533019,-0.0071431444473695205,-0.01050132934622705,-0.013462404541384698,-0.015747229945030528,-0.015919622386859622
2023-05-18,0.02160338850031973,0.03534505630645357,0.04342126886480302,0.04072344078566714,0.03787785566896462,0.03586320032837087,0.03272678985271249,0.030762754887759924,0.030382847629319087,0.027419780674344807
2023-05-19,0.017331006870674792,0.02440315383148206,0.02363054775748985,0.025573164544715143,0.02804016593250447,0.030686878352384483,0.02976389398429713,0.027475937526084793,0.021256463492711042,0.013028251024284399
2023-05-22,0.012423641656398754,0.014234187766674067,0.013535582761466713,0.010386917474745183,0.009918094912727882,0.009489220729578252,0.010113623204663025,0.012822140539724303,0.010310695601173037,0.006788047725936108
2023-05-23,0.021015800144208008,0.024016157144986283,0.0181317718440428,0.009998728743224938,0.0010855318235428735,-0.006338305316081927,-0.011601785362771011,-0.013228906074985058,-0.014022403018478569,-0.013114004730046647
2023-05-24,0.022240453938202953,0.03738431349998639,0.053091141545398735,0.05809777251626913,0.060069128152528184,0.05815433507848522,0.05797686859516582,0.051580649049107086,0.046479536478177375,0.03826704353187127
2023-05-25,0.009832565841642493,0.023180770507590154,0.03118808742915924,0.03541385008571307,0.037391895852022405,0.04379449215288511,0.04644426818991365,0.04922080267716633,0.04959479238330122,0.05092408403077575
2023-05-26,0.027899861153402927,0.042451750784529785,0.05115261784317637,0.055683166554866936,0.05503052135725828,0.05154013789930123,0.04728291611766189,0.04508999815568593,0.043363991093261056,0.04191640412067821
2023-05-29,0.023461656395401542,0.042687819190276755,0.053664130691201795,0.05978472625240705,0.06447958291279832,0.06512851320347746,0.06335630393994063,0.06081622677810661,0.05834054160213675,0.05555855585108749
2023-05-30,0.02098697426155105,0.0344243381174163,0.04323443288595363,0.05152491370445056,0.056367274391817546,0.06076189562343404,0.06127594137441017,0.06137546587935294,0.062310647707302436,0.06245220972358878
2023-05-31,0.01344553263115944,0.025894740416118167,0.03716939755326121,0.048344668161905635,0.056707759230662735,0.06168046221321288,0.06295464102684378,0.0621719790948404,0.0605732929553201,0.06010891644286198
2023-06-01,0.01738607831408978,0.033827848885155776,0.04310135704988749,0.042970342185110644,0.039559843720608834,0.03760605873441769,0.035237882091550765,0.03506208274367273,0.03619115467482492,0.03415211987112621
2023-06-02,0.013742381142774374,0.022218741163078315,0.033213028426127056,0.039736966700974485,0.040920196781782825,0.042710905415416445,0.04280170997505495,0.04227361681896913,0.0433218073430246,0.04277548562753819
2023-06-07,0.029675223720361132,0.03886663458968331,0.04169430318366418,0.03527254767976329,0.027481873914497412,0.020917173556055046,0.009792374945508553,0.00010214174430200895,-0.008269124276564677,-0.014543133941036679
2023-06-08,0.010289272613527523,0.013137637602763541,0.013005764949798548,0.007853018656874822,0.0022795524606780138,-0.005292927563635974,-0.012027093054674642,-0.017936018746627536,-0.023253606328154763,-0.02783101960090928
2023-06-09,0.007288569067274375,0.01652468814590846,0.018632301108844396,0.021066377650295398,0.01641057751531927,0.018077698121333197,0.01797272029273478,0.012710750843768936,0.00838083733375139,0.003133479729535371
2023-06-12,0.02551717368356965,0.03615788582138468,0.04595444432985574,0.05187466918306327,0.048673833489475404,0.041489442047540015,0.035121642697306776,0.029637989843768975,0.028716837068810785,0.02706841259809445
