,return,sharpe_ratio,max_drawdown,total_pnl,std,time
0,0.0,0.0,0.0,0.0,0.0,09:00:00
0,0.0,0.0,0.0,0.0,0.0,09:00:06.317000
0,0.0,0.0,0.0,0.0,0.0,09:00:06.317000
0,5.000000000032756e-06,0.5,0.0,5.0,2.500000000016378e-06,09:00:06.344000
0,5.000000000032756e-06,0.7302967433402214,0.0,5.0,2.7386127875437717e-06,09:00:06.344000
0,5.000000000032756e-06,0.9128709291752769,0.0,5.0,2.7386127875437717e-06,09:00:06.346000
0,5.000000000032756e-06,1.0690449676496974,0.0,5.0,2.672612419141753e-06,09:00:06.378000
0,5.000000000032756e-06,1.20761472884912,0.0,5.0,2.5877458475507813e-06,09:00:06.425000
0,5.000000000032756e-06,1.3333333333333333,0.0,5.0,2.500000000016378e-06,09:00:06.571000
0,5.000000000032756e-06,1.4491376746189437,0.0,5.0,2.4152294577140625e-06,09:00:06.606000
0,1.0000000000065512e-05,1.3568010505999364,0.0,10.0,3.015113445797389e-06,09:00:07.660000
0,1.5000000000098268e-05,1.1726039399558572,0.0,15.0,4.2640143271401435e-06,09:00:07.691000
0,1.5000000000098268e-05,1.168929750298795,0.0,15.0,4.935481167960579e-06,09:00:08.388000
0,1.5000000000098268e-05,1.2026755886059097,0.0,15.0,5.345224838283505e-06,09:00:08.664000
0,5.000000000032756e-06,1.2264447262990152,-1.0000000000065512e-05,5.0,5.163977794977053e-06,09:00:08.688000
0,5.000000000032756e-06,1.25,-1.0000000000065512e-05,5.0,5.000000000032756e-06,09:00:08.688000
0,5.000000000032756e-06,1.273312031440748,-1.0000000000065512e-05,5.0,4.8507125007584376e-06,09:00:08.722000
0,5.000000000032756e-06,1.2963624321753373,-1.0000000000065512e-05,5.0,4.714045207941199e-06,09:00:10.167000
0,5.000000000032756e-06,1.3191404697557305,-1.0000000000065512e-05,5.0,4.5883146774412935e-06,09:00:10.167000
0,5.000000000032756e-06,1.3416407864998736,-1.0000000000065512e-05,5.0,4.472135955028878e-06,09:00:10.397000
0,0.0,1.255529641148689,-1.5000000000098268e-05,0.0,4.551294949193814e-06,09:00:10.433000
0,0.0,1.184313050927584,-1.5000000000098268e-05,0.0,4.6056618647485556e-06,09:00:10.508000
0,0.0,1.1241271045162542,-1.5000000000098268e-05,0.0,4.641282363374031e-06,09:00:10.508000
0,0.0,1.0723805294763609,-1.5000000000098268e-05,0.0,4.662524041232114e-06,09:00:10.551000
0,0.0,1.0272619800092473,-1.5000000000098268e-05,0.0,4.672615256322673e-06,09:00:10.667000
0,0.0,0.98746202801495,-1.5000000000098268e-05,0.0,4.673986932634716e-06,09:00:10.708000
0,0.0,0.9520073963938888,-1.5000000000098268e-05,0.0,4.668497809269847e-06,09:00:12.396000
0,0.0,0.9201575383978459,-1.5000000000098268e-05,0.0,4.657587540068992e-06,09:00:12.397000
0,0.0,0.8913376232498487,-1.5000000000098268e-05,0.0,4.642383454456711e-06,09:00:12.451000
0,0.0,0.8650936924831862,-1.5000000000098268e-05,0.0,4.62377663226801e-06,09:00:13.552000
0,0.0,0.8410618098983146,-1.5000000000098268e-05,0.0,4.60247712641815e-06,09:00:13.591000
0,0.0,0.8189463211487533,-1.5000000000098268e-05,0.0,4.579054698926253e-06,09:00:13.807000
0,0.0,0.7985042056095194,-1.5000000000098268e-05,0.0,4.553969297646625e-06,09:00:14.581000
0,0.0,0.7795336004760153,-1.5000000000098268e-05,0.0,4.527594144208537e-06,09:00:14.689000
0,1.5000000000098268e-05,0.7930489697101212,-1.5000000000098268e-05,15.0,4.863688125813978e-06,09:00:14.754000
0,0.0,0.775335435903673,-1.5000000000098268e-05,0.0,4.836616290668886e-06,09:00:14.782000
0,0.0,0.7587676361893182,-1.5000000000098268e-05,0.0,4.8086508631243025e-06,09:00:15.874000
0,0.0,0.7432266332581132,-1.5000000000098268e-05,0.0,4.780011129844506e-06,09:00:15.993000
0,0.0,0.7286101253271308,-1.5000000000098268e-05,0.0,4.750878887398086e-06,09:00:16.388000
0,0.0,0.7148295659884355,-1.5000000000098268e-05,0.0,4.721405158102696e-06,09:00:16.992000
0,-1.4999999999987246e-05,0.5346352040232929,-3.0000000000085514e-05,-15.0,5.474441724542796e-06,09:00:17.102000
0,-1.4999999999987246e-05,0.4116084153718105,-3.0000000000085514e-05,-15.0,6.073733934140746e-06,09:00:17.820000
0,-1.4999999999987246e-05,0.3186868899910736,-3.0000000000085514e-05,-15.0,6.567647812227345e-06,09:00:17.842000
