date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,0.00010371337685100013,0.000204656369505396,0.0002109509861468739,0.00015786082301560977,0.00014727899859479088,0.000152048680856387,0.00013420388708551556,0.00010328949316107394,8.982630354281707e-05,5.85353870238281e-05
2023-05-08,0.0001108454575881046,0.00022370307200225703,0.0002428286809776914,0.0001965059092565724,0.0001833868659246729,0.00018212285250973625,0.00015676769465444718,0.00011669223700250253,0.00010057399107787912,6.380842081288307e-05
2023-05-09,0.0001969033585602631,0.00034198393673268157,0.00040797318219454315,0.00034129420781403574,0.0002925146732044581,0.00033552250590385135,0.00039198730755418687,0.0004116254205207559,0.00034217117320867185,0.0002573059993224991
2023-05-10,0.0001935355549868012,0.0003386594312352331,0.00040408168330596794,0.0003374225562999822,0.00029019546661390727,0.0003317006247278709,0.0003882985422505314,0.0004080386721984075,0.00034068929241493073,0.0002566920013162832
2023-05-11,0.00018385718689606367,0.0003213007550453284,0.00038052103000119075,0.00031657472738988446,0.0002708014451946461,0.0003107508215900445,0.0003631037608768928,0.00038135417950380113,0.0003175754629554106,0.0002380218320309213
2023-05-12,0.0001734542611423473,0.00030252557516341483,0.0003560117906233895,0.00029461963401611335,0.0002505792755224112,0.00028865045445247706,0.0003387474452950512,0.00035509869842309527,0.0002930575134998392,0.00021772616044191118
2023-05-15,0.00018746644285372316,0.0003248993106518272,0.00038162000205399504,0.0003154002441676518,0.0002692190185749066,0.0003102876350515871,0.00036360490435294324,0.0003808533086283594,0.0003164071040226979,0.00023685582795596183
2023-05-16,0.0002045218992045017,0.00035168583994504843,0.0004111234769775818,0.0003393147074930436,0.0002887094128343204,0.00033101398924695324,0.00038706921515585524,0.0004047367037427474,0.00033499617769150447,0.00024872551843857504
2023-05-17,0.00020962899560916792,0.00035969127646295895,0.0004220113579564977,0.0003479305417658507,0.00029693705920375013,0.0003395597903681491,0.0003960986040909553,0.00041513115959335156,0.0003428171895879517,0.00025227440789754585
2023-05-18,0.00020528542993925036,0.0003536733221610744,0.0004160757165879714,0.000342974239914029,0.0002931053533080652,0.00033545024965331294,0.00039240919557914644,0.0004119729374579828,0.00034114320641209783,0.00025161383635008416
