date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,-0.0005501702014261145,-0.0015518539205860993,-0.0027981447910188084,-0.004003577936121161,-0.005480569031709681,-0.006875540092710963,-0.008335043022726696,-0.009847551803608523,-0.01131841210574347,-0.012643838423759934
2023-05-08,-0.0030294116139826244,-0.006466734611938696,-0.00974180987056883,-0.012696997948482558,-0.0156713898221279,-0.018741558961361093,-0.02169732604834418,-0.02438865459311157,-0.027158249316256544,-0.02991761567627127
2023-05-09,-0.00153472184679182,-0.0033662972450840822,-0.004930536361971161,-0.00624492088612949,-0.007480117692983956,-0.008475717118724857,-0.009431412260288985,-0.010063596604577674,-0.010865388088690198,-0.011614755947829236
2023-05-10,4.6958320123580144e-05,-2.298935265065971e-05,-0.00018598727474716803,-0.0002946907593817105,-0.0003496176030131082,-0.000362599507898409,-0.0004044262420941358,-0.0004716391324839364,-0.0005799155250578725,-0.0007144107253014287
2023-05-11,-0.0051694121910697,-0.011108742861006382,-0.017830488628636898,-0.02406750530210755,-0.031523633638524284,-0.03921619485945382,-0.04581185258451992,-0.052059763625279754,-0.058981667458513076,-0.06615112731942085
2023-05-12,-0.0041513999370934584,-0.00741221667991776,-0.010092698151748847,-0.013130950220259896,-0.01585420071965382,-0.019093754195693036,-0.022657262143635393,-0.026402618571734315,-0.029862955948910752,-0.033192266784140445
2023-05-15,-0.004982068001483375,-0.011240327780855042,-0.018906339721609378,-0.02619218266262524,-0.0340933125380074,-0.04287915071450321,-0.051702211997469716,-0.05967919985464798,-0.06817781205164986,-0.0753580185521674
2023-05-16,-0.000999131622094085,-0.002085140566799204,-0.0035065116571630917,-0.005212522550613663,-0.006514302482951262,-0.007846389310885105,-0.009296619751466562,-0.010835833454384547,-0.011955051061408595,-0.0129963635415844
2023-05-17,-0.010253088427249146,-0.023908178828404125,-0.04012083586190207,-0.05668101185152352,-0.07062114257120577,-0.08405852575323092,-0.09893645595929867,-0.11334274918492726,-0.12730904188440162,-0.13966510349740258
2023-05-18,-0.0007831153444897154,-0.0018419155130655618,-0.0030370658653948723,-0.004266299023489628,-0.005600933033804711,-0.0069562347753124865,-0.008360743006172955,-0.00968401177363809,-0.010973534216100811,-0.012258076025552622
2023-05-19,-0.0003712937284674478,-0.0007211697258726613,-0.000993897799726584,-0.0011011675780552288,-0.0012063636310732928,-0.0013310678644093965,-0.0014460669535925064,-0.0015292518090066487,-0.0016202092353794217,-0.0015981725670835
2023-05-22,-0.002939728419584675,-0.006505705328619271,-0.010025531852640324,-0.013356572525561328,-0.016310581698038007,-0.019827134210745445,-0.02310418556019478,-0.02626887988092852,-0.029223350972229944,-0.03204694469039904
2023-05-23,-0.0021811666313487077,-0.0046633122429826646,-0.006986955577403808,-0.009499287496082864,-0.01217487013954699,-0.015091337089434997,-0.018571783481275528,-0.022029608324993122,-0.02546814131802,-0.029036511053523784
2023-05-24,-0.0005087867063902074,-0.001207769774099976,-0.001636038880796331,-0.0019331527126102976,-0.002298518566205887,-0.0026389914705942097,-0.0028444719826576925,-0.0030117369580500153,-0.0032350466132986533,-0.003428396121149646
2023-05-25,0.009811781525964847,0.01067038229650008,0.0034684860540370455,-0.003720783804816108,-0.008516551084604584,-0.012739986795198055,-0.01441497432143346,-0.015632443914186833,-0.015669013473672333,-0.01520455807543164
2023-05-26,0.007405779055650763,0.010841897393773836,0.013741252679766669,0.013181862910441988,0.010763856471385336,0.010090468019883447,0.012616367149088092,0.009835381788111275,0.008387462317546501,0.007926379647357096
