date,sForwardRtn_10,sForwardRtn_20,sForwardRtn_30,sForwardRtn_40,sForwardRtn_50,sForwardRtn_60,sForwardRtn_70,sForwardRtn_80,sForwardRtn_90,sForwardRtn_100
2023-05-05,0.009284047051946853,0.009556446505393112,0.010228726034257285,0.0028281293688436904,-0.0011031411416475567,-0.001715391611790018,-0.0023718829065788594,-0.005992047322576521,-0.010458484486924435,-0.017517405506304762
2023-05-08,0.006737631031850322,-0.0022583368294544215,-0.008753812052960885,-0.015929676235048484,-0.013456235737752564,-0.011002075988087556,-0.014342061373376236,-0.012526271575900694,-0.0063388479785995155,-0.001004425807299203
2023-05-09,0.018686802277608217,0.027432516218022118,0.031129435934910243,0.03545389740088778,0.03268607841348836,0.03145714038176739,0.03270472169388072,0.03556109885761305,0.034840742166582284,0.03233644918080392
2023-05-10,0.0238691518101648,0.031782406941574415,0.03482535203910109,0.036550838657757656,0.036549048450407295,0.032016799620037784,0.025901864537108188,0.01932822368419662,0.018534416981958013,0.017521333260233085
2023-05-11,0.026330435288964504,0.04245964161325677,0.03992212933646477,0.03457287737800352,0.0316771708087531,0.02567533003313427,0.01824872003052913,0.00852672300251145,-0.0013378518731874678,-0.010196242900058827
2023-05-12,0.02878489607115342,0.03590854508942376,0.0474819787689178,0.05526994318713174,0.057807721781305554,0.059718618481076846,0.05783660931429613,0.05326794918290889,0.046575418474165464,0.04061382936288749
2023-05-15,-15.366142886772213,-36.14919266381048,-44.83876883307765,-52.88206186386241,-60.220316364633184,-64.98711725480317,-65.607744879984,-63.71436295485201,-60.25993224120716,-59.501974470739015
2023-05-16,-0.001527420518959044,-0.0037052116559432857,-0.006225383304027554,-0.008950172401159362,-0.011587215004023488,-0.014224589685708278,-0.016841132711423734,-0.019517002095639446,-0.021945672440536246,-0.02444734576056562
2023-05-17,-0.001794960884943908,-0.004436255754597607,-0.0067700813390589865,-0.009323624818970977,-0.011705462607877859,-0.01430866965035782,-0.016407078350610504,-0.018430450047983937,-0.020847792380912278,-0.023248940788546335
2023-05-18,-0.0001093214493295136,-0.0002930149164479534,-0.0005292687304989663,-0.0007680420292208723,-0.000951825612356183,-0.0011556351512826968,-0.001367665670374052,-0.001457829793748866,-0.001490350212409286,-0.001511985487906209
2023-05-19,-1.5629557146290551e-06,-1.4132537141664514e-05,-3.85995111658044e-05,-7.674037763605313e-05,-0.00011321206460057631,-0.00010974466349722434,-9.282565815982302e-05,-8.590679509556942e-05,-0.00010627246963657022,-0.000130505124017688
2023-05-22,-0.0003212729960744287,-0.0008310173558647715,-0.0014469638862981693,-0.0021396548592731435,-0.002751217852344112,-0.003390774068053437,-0.0037978688572575248,-0.0041271440143444416,-0.004653209196915142,-0.004908481242261065
2023-05-23,-0.0019718094913259154,-0.004492446942554906,-0.006957535600249143,-0.009603425491164774,-0.01251058157968754,-0.015184894628628598,-0.01766359147134766,-0.020531935226635767,-0.023815540897492715,-0.027394675471235086
2023-05-24,-0.0001509105432024871,-0.0005614298158169717,-0.0010844249195660627,-0.001566883294995991,-0.0020911874136648745,-0.0026586411012539113,-0.003180873401342321,-0.003754983595340766,-0.004340087245027213,-0.004951330135756216
2023-05-25,-4.0100037172807745e-05,-8.18704138190185e-05,-0.00010238472217016792,-0.00010905754829848568,-0.0001417104995551366,-0.00013561409115436796,-0.0001305445989061571,-0.000132251174825182,-0.00013956554261462806,-0.00014481387731613005
2023-05-26,-0.0005962610711365279,-0.0010564911318162729,-0.001382215701613232,-0.001731627633216215,-0.0020081803955174227,-0.0022286591538958067,-0.0024240789069076563,-0.002610418926735525,-0.0027894234653011996,-0.0030156593508445795
2023-05-29,-0.0005752818252637848,-0.0009067094146197885,-0.001241407023202079,-0.0015478236403632106,-0.0019311485012885043,-0.0023194590490360767,-0.002691999246227983,-0.0030958483563279238,-0.003491826923595287,-0.003830686483746959
2023-05-30,-7.894849958556271e-05,-0.00017930773052832194,-0.0002878221478548326,-0.000363066423291869,-0.0004627144657967097,-0.0006158597544965172,-0.0007785452161697126,-0.0009354405468109395,-0.0011159781739555896,-0.001276451528361644
2023-05-31,-0.00046532349014305474,-0.0009165115693399173,-0.0015362874424909023,-0.00217704674885022,-0.002925761252593917,-0.003809761430669578,-0.004539168727692999,-0.005076579741692067,-0.0056424294133810005,-0.006160064396263154
2023-06-01,1.2875558914382523e-05,-2.671276017274238e-06,-4.4709482801996714e-05,-0.00018675924876410122,-0.0002645988319371906,-0.00032691718714694673,-0.00046770757720415723,-0.0005876067048617983,-0.0006669935515080105,-0.0007473767324950309
2023-06-02,-0.0001603667857501545,-0.0003123192730178914,-0.0005227413477781884,-0.0007343246588977781,-0.0009973520617194698,-0.0012527012959164807,-0.00138047301777533,-0.0016836236837298735,-0.0020323045082304425,-0.0022861269905332104
2023-06-07,-0.0012766407843560756,-0.002804269523837055,-0.0039100568247891765,-0.005018305090481956,-0.00612820721305507,-0.007241300340086632,-0.008356101013955675,-0.00947353589020783,-0.010593400771244266,-0.011718652423512665
2023-06-08,-0.04441733237154866,-0.08051363340817108,-0.11167265401860371,-0.14759320010592325,-0.18844679374091533,-0.2283458847654114,-0.2675070803334787,-0.3058832046794171,-0.34405800102566286,-0.3753723813596399
2023-06-09,-0.035650665505140955,-0.06697365618693985,-0.0952349792968008,-0.12405780316864523,-0.15347708979386931,-0.17994805667151859,-0.20517762601247558,-0.23261742798452323,-0.26326930035439555,-0.29219275004484335
2023-06-12,-0.03313103786731997,-0.05779060885424614,-0.08131230415325397,-0.10619472144329656,-0.13381320004787556,-0.16039962019817655,-0.18552708201413304,-0.21105112325962883,-0.2376726698637579,-0.26035844138028685
2023-06-13,-0.020579211331523517,-0.03640471599133055,-0.049765294532650106,-0.06405971884072414,-0.07824841065602728,-0.09323480956132602,-0.10675602881406188,-0.11833157678351869,-0.13042722741707524,-0.1427205382546044
2023-06-14,-0.03253157410360741,-0.06485065782012178,-0.09814506129537248,-0.13202360416723424,-0.17281093960573712,-0.20896229985252912,-0.24870975422281383,-0.2878944862860757,-0.33348186398632085,-0.3729696683042394
2023-06-15,-0.06423727784011946,-0.0920542018369217,-0.12331284506526563,-0.13042009351809392,-0.13298407037813798,-0.15015362481066497,-0.17046530690441308,-0.20288442042421861,-0.2376043754333177,-0.25765139703615336
2023-06-16,-0.07963720732911694,-0.10003159705888565,-0.13425230933964483,-0.12165173720275568,-0.11361244004823812,-0.1272609104600253,-0.1477100430410545,-0.17036159549325625,-0.191675128588221,-0.20080283571578605
2023-06-19,-0.1042295025443043,-0.11773933449589524,-0.13909166441843124,-0.13963757221346818,-0.13931950342186905,-0.1575196003662842,-0.16743548622463678,-0.1879747500460427,-0.21599796060343612,-0.2392821191252439
2023-06-20,-0.09222839543403105,-0.11810852155817742,-0.13993708868321253,-0.11976042223019712,-0.10627711991089694,-0.10358938709689736,-0.10494235418203401,-0.12102795326255023,-0.14226618031441074,-0.13955330854952175
2023-06-21,-0.12144451099134645,-0.1278262990296073,-0.17471098056425438,-0.16758271293343774,-0.16337828936544807,-0.17769500216959822,-0.19578543608733812,-0.23171384435442666,-0.26100327548252134,-0.2736450754199491
2023-06-26,-0.10788370115634982,-0.12367993022338264,-0.15096937839915303,-0.11997500392470384,-0.09126329459296367,-0.08648755323422885,-0.08930313161076042,-0.10840772161618584,-0.13070368481428773,-0.12468921090532303
2023-06-27,-0.0968702074914991,-0.1224990888915991,-0.16314895510190053,-0.1626900127694253,-0.16986667555752644,-0.1862471722587049,-0.2015749903804176,-0.2235935946201768,-0.268884370802303,-0.29762421098662983
2023-06-28,-0.05678248781956974,-0.08145543747511286,-0.12039450556179765,-0.12378372572882013,-0.13861691900081996,-0.15142490267079656,-0.16560650850027914,-0.20289270261091175,-0.2519718852039148,-0.2778970833706933
2023-06-29,-0.08861197635791052,-0.10579136542393064,-0.15680631706885806,-0.1537315399648398,-0.1527969875097399,-0.15617104838863338,-0.1631973026872715,-0.18303119276583635,-0.22148502758671373,-0.2309611706105792
